00,999999999,09122011,08122011,Movimentacao diaria - Cartoes de Debito,Redecard,ESTABELECIMENTO           ,000291,DIARIO         ,V1.04 - 07/10 - EEVD
05,999999999,342017117,08122011,000000000002290,000000000000048,000000000002242,603689*********3249,V,000999847057,09122011,01,101403,PV038888,3 ,00000,000000000002290,000000000000000,1
05,999999999,342017117,08122011,000000000001490,000000000000031,000000000001459,603689*********0872,V,000999871235,09122011,01,095129,PV038888,3 ,00000,000000000001490,000000000000000,1
05,999999999,342017117,08122011,000000000019900,000000000000418,000000000019482,546451******3265   ,V,000999886930,09122011,01,093501,PV038888,3 ,00000,000000000019900,000000000000000,1
02,999999999,001,000019,000000000077113,000000000001618,000000000075495,000000000000000,000000000000000,000000000000000
01,999999999,09122011,08122011,342017118,000032,000000000112079,000000000002356,000000000109723,D,341,000781,00000412150,1
05,999999999,342017118,08122011,000000000002594,000000000000054,000000000002540,603689*********0611,V,000750335538,09122011,01,094024,PV038424,3 ,00000,000000000002594,000000000000000,1
05,999999999,342017118,08122011,000000000002669,000000000000056,000000000002613,589916******0341   ,V,000750692052,09122011,01,115203,PV038424,3 ,00000,000000000002669,000000000000000,1
05,999999999,342017118,08122011,000000000004118,000000000000086,000000000004032,589916******7389   ,V,000751314883,09122011,01,143108,PV038424,3 ,00000,000000000004118,000000000000000,1
05,999999999,342017118,08122011,000000000002900,000000000000061,000000000002839,589916******2185   ,V,000751443489,09122011,01,151315,PV038424,3 ,00000,000000000002900,000000000000000,1
05,999999999,342017118,08122011,000000000004970,000000000000104,000000000004866,589916******9421   ,V,000752039073,09122011,01,183444,PV038424,3 ,00000,000000000004970,000000000000000,1
05,999999999,342017118,08122011,000000000004792,000000000000101,000000000004691,525663******8244   ,V,000752156704,09122011,01,190902,PV038424,3 ,00000,000000000004792,000000000000000,1
05,999999999,342017118,08122011,000000000009785,000000000000205,000000000009580,589916******3560   ,V,000999117920,09122011,01,185924,PV038424,3 ,00000,000000000009785,000000000000000,1
05,999999999,342017118,08122011,000000000000990,000000000000021,000000000000969,603689*********8722,V,000999176636,09122011,01,181457,PV038424,3 ,00000,000000000000990,000000000000000,1
05,999999999,342017118,08122011,000000000003980,000000000000084,000000000003896,544731******6734   ,V,000999177349,09122011,01,181427,PV038424,3 ,00000,000000000003980,000000000000000,1
05,999999999,342017118,08122011,000000000000998,000000000000021,000000000000977,603689*********8273,V,000999183457,09122011,01,180958,PV038424,3 ,00000,000000000000998,000000000000000,1
05,999999999,342017118,08122011,000000000001490,000000000000031,000000000001459,512363******4919   ,V,000999194159,09122011,01,180236,PV038424,3 ,00000,000000000001490,000000000000000,1
05,999999999,342017118,08122011,000000000001807,000000000000038,000000000001769,525664******6494   ,V,000999222634,09122011,01,174333,PV038424,3 ,00000,000000000001807,000000000000000,1
05,999999999,342017118,08122011,000000000010548,000000000000222,000000000010326,589916******3057   ,V,000999316140,09122011,01,162932,PV038424,3 ,00000,000000000010548,000000000000000,1
05,999999999,342017118,08122011,000000000005980,000000000000126,000000000005854,589916******3475   ,V,000999387297,09122011,01,153330,PV038424,3 ,00000,000000000005980,000000000000000,1
05,999999999,342017118,08122011,000000000002265,000000000000048,000000000002217,589916******8954   ,V,000999406677,09122011,01,151648,PV038424,3 ,00000,000000000002265,000000000000000,1
05,999999999,342017118,08122011,000000000001485,000000000000031,000000000001454,603689*********7246,V,000999441441,09122011,01,144728,PV038424,3 ,00000,000000000001485,000000000000000,1
05,999999999,342017118,08122011,000000000002500,000000000000053,000000000002447,589916******6572   ,V,000999474893,09122011,01,142050,PV038424,3 ,00000,000000000002500,000000000000000,1
05,999999999,342017118,08122011,000000000002796,000000000000059,000000000002737,603689*********8439,V,000999518298,09122011,01,135055,PV038424,3 ,00000,000000000002796,000000000000000,1
05,999999999,342017118,08122011,000000000010000,000000000000210,000000000009790,603689*********8352,V,000999613336,09122011,01,125416,PV038424,3 ,00000,000000000010000,000000000000000,1
05,999999999,342017118,08122011,000000000001596,000000000000034,000000000001562,603689*********7879,V,000999655397,09122011,01,123223,PV038424,3 ,00000,000000000001596,000000000000000,1
05,999999999,342017118,08122011,000000000002070,000000000000043,000000000002027,589916******5816   ,V,000999693484,09122011,01,121048,PV038424,3 ,00000,000000000002070,000000000000000,1
05,999999999,342017118,08122011,000000000002990,000000000000063,000000000002927,589916******2327   ,V,000999707096,09122011,01,120206,PV038424,3 ,00000,000000000002990,000000000000000,1
05,999999999,342017118,08122011,000000000005170,000000000000109,000000000005061,589916******2008   ,V,000999772136,09122011,01,111629,PV038424,3 ,00000,000000000005170,000000000000000,1
05,999999999,342017118,08122011,000000000002994,000000000000063,000000000002931,603689*********6374,V,000999777567,09122011,01,111205,PV038424,3 ,00000,000000000002994,000000000000000,1
